ID Conta;Data;ID Cliente;Valor
102;14/09/2025;CLI-128;31,50
102;14/09/2025;CLI-220;10,50
101;14/09/2025;CLI-239;103,95
101;15/09/2025;CLI-198;85,05
101;15/09/2025;CLI-038;103,95
102;15/09/2025;CLI-084;8,40
101;15/09/2025;CLI-233;85,05
101;15/09/2025;CLI-005;103,95
101;15/09/2025;CLI-146;94,50
101;15/09/2025;CLI-199;94,50
102;15/09/2025;CLI-270;15,75
102;15/09/2025;CLI-258;5,25
101;15/09/2025;CLI-256;94,50
101;15/09/2025;CLI-103;85,05
102;15/09/2025;CLI-048;15,75
101;15/09/2025;CLI-049;103,95
101;15/09/2025;CLI-207;94,50
101;15/09/2025;CLI-261;94,50
102;01/10/2025;CLI-198;5,25
101;01/10/2025;CLI-154;94,50
101;01/10/2025;CLI-269;94,50
102;01/10/2025;CLI-220;31,50
101;01/10/2025;CLI-240;94,50
101;01/10/2025;CLI-007;94,50
102;01/10/2025;CLI-114;8,40
101;01/10/2025;CLI-206;103,95
102;01/10/2025;CLI-205;10,50
102;01/10/2025;CLI-239;8,40
102;01/10/2025;CLI-270;31,50
101;01/10/2025;CLI-138;85,05
101;01/10/2025;CLI-280;94,50
101;01/10/2025;CLI-135;94,50
101;02/10/2025;CLI-182;103,95
101;02/10/2025;CLI-075;103,95
101;02/10/2025;CLI-255;94,50
101;02/10/2025;CLI-196;94,50
101;02/10/2025;CLI-064;94,50
101;02/10/2025;CLI-073;94,50
102;02/10/2025;CLI-099;10,50
101;02/10/2025;CLI-020;94,50
102;02/10/2025;CLI-218;15,75
102;02/10/2025;CLI-290;15,75
102;02/10/2025;CLI-293;15,75
102;02/10/2025;CLI-037;5,25
102;02/10/2025;CLI-289;31,50
102;02/10/2025;CLI-127;31,50
102;02/10/2025;CLI-007;31,50
102;02/10/2025;CLI-059;8,40
102;02/10/2025;CLI-293;31,50
101;02/10/2025;CLI-274;94,50
101;02/10/2025;CLI-270;94,50
101;02/10/2025;CLI-074;85,05
101;02/10/2025;CLI-003;94,50
101;02/10/2025;CLI-110;103,95
101;03/10/2025;CLI-106;85,05
101;03/10/2025;CLI-225;94,50
102;03/10/2025;CLI-006;8,40
101;03/10/2025;CLI-191;85,05
102;03/10/2025;CLI-183;15,75
101;03/10/2025;CLI-116;94,50
102;03/10/2025;CLI-123;5,25
101;03/10/2025;CLI-092;85,05
102;03/10/2025;CLI-213;10,50
101;03/10/2025;CLI-127;94,50
102;03/10/2025;CLI-239;8,40
101;04/10/2025;CLI-145;94,50
101;04/10/2025;CLI-039;103,95
102;04/10/2025;CLI-092;8,40
101;04/10/2025;CLI-164;94,50
101;04/10/2025;CLI-082;85,05
102;04/10/2025;CLI-247;8,40
101;04/10/2025;CLI-081;94,50
101;04/10/2025;CLI-049;94,50
102;04/10/2025;CLI-011;31,50
102;04/10/2025;CLI-035;8,40
101;04/10/2025;CLI-218;94,50
102;04/10/2025;CLI-116;15,75
101;04/10/2025;CLI-097;94,50
101;04/10/2025;CLI-024;103,95
101;04/10/2025;CLI-112;94,50
101;04/10/2025;CLI-288;94,50
101;04/10/2025;CLI-048;103,95
102;04/10/2025;CLI-266;15,75
101;04/10/2025;CLI-203;103,95
102;05/10/2025;CLI-217;15,75
102;05/10/2025;CLI-148;5,25
101;05/10/2025;CLI-234;94,50
101;05/10/2025;CLI-199;94,50
101;05/10/2025;CLI-253;94,50
102;05/10/2025;CLI-238;31,50
101;05/10/2025;CLI-101;94,50
102;05/10/2025;CLI-079;15,75
102;05/10/2025;CLI-291;10,50
101;05/10/2025;CLI-070;94,50
102;05/10/2025;CLI-195;31,50
102;05/10/2025;CLI-283;10,50
101;05/10/2025;CLI-136;94,50
101;05/10/2025;CLI-290;94,50
101;05/10/2025;CLI-238;94,50
101;05/10/2025;CLI-053;103,95
102;05/10/2025;CLI-230;15,75
101;06/10/2025;CLI-215;103,95
101;06/10/2025;CLI-025;94,50
101;06/10/2025;CLI-166;94,50
101;06/10/2025;CLI-183;94,50
101;06/10/2025;CLI-267;94,50
101;06/10/2025;CLI-212;85,05
102;06/10/2025;CLI-205;8,40
101;06/10/2025;CLI-273;85,05
102;06/10/2025;CLI-268;15,75
101;06/10/2025;CLI-214;103,95
101;06/10/2025;CLI-168;85,05
101;06/10/2025;CLI-217;85,05
101;06/10/2025;CLI-256;85,05
101;06/10/2025;CLI-264;94,50
102;06/10/2025;CLI-282;5,25
101;06/10/2025;CLI-283;85,05
101;06/10/2025;CLI-146;94,50
101;06/10/2025;CLI-122;94,50
101;06/10/2025;CLI-244;85,05
102;07/10/2025;CLI-274;8,40
101;07/10/2025;CLI-161;94,50
101;07/10/2025;CLI-155;94,50
101;07/10/2025;CLI-084;94,50
101;07/10/2025;CLI-006;94,50
102;07/10/2025;CLI-111;31,50
102;07/10/2025;CLI-266;15,75
101;07/10/2025;CLI-030;103,95
101;07/10/2025;CLI-235;103,95
101;07/10/2025;CLI-104;85,05
101;07/10/2025;CLI-160;85,05
101;07/10/2025;CLI-062;85,05
101;07/10/2025;CLI-011;94,50
102;07/10/2025;CLI-234;8,40
101;07/10/2025;CLI-079;94,50
101;07/10/2025;CLI-275;85,05
101;07/10/2025;CLI-131;94,50
102;07/10/2025;CLI-006;8,40
101;07/10/2025;CLI-293;85,05
101;07/10/2025;CLI-210;94,50
101;08/10/2025;CLI-005;103,95
101;08/10/2025;CLI-284;94,50
101;08/10/2025;CLI-017;94,50
101;08/10/2025;CLI-281;94,50
101;08/10/2025;CLI-141;94,50
102;08/10/2025;CLI-015;31,50
102;08/10/2025;CLI-224;5,25
101;08/10/2025;CLI-261;94,50
101;08/10/2025;CLI-263;103,95
102;08/10/2025;CLI-207;15,75
101;08/10/2025;CLI-170;94,50
102;08/10/2025;CLI-182;15,75
102;08/10/2025;CLI-081;31,50
101;08/10/2025;CLI-059;94,50
101;08/10/2025;CLI-157;94,50
101;08/10/2025;CLI-227;85,05
101;08/10/2025;CLI-259;103,95
101;08/10/2025;CLI-125;94,50
102;08/10/2025;CLI-151;31,50
101;08/10/2025;CLI-034;85,05
101;08/10/2025;CLI-143;85,05
101;08/10/2025;CLI-180;85,05
102;08/10/2025;CLI-215;10,50
101;08/10/2025;CLI-151;94,50
101;08/10/2025;CLI-265;85,05
102;09/10/2025;CLI-005;15,75
101;09/10/2025;CLI-223;94,50
101;09/10/2025;CLI-271;85,05
101;09/10/2025;CLI-042;94,50
102;09/10/2025;CLI-027;15,75
101;09/10/2025;CLI-237;94,50
101;09/10/2025;CLI-207;103,95
101;09/10/2025;CLI-230;94,50
101;09/10/2025;CLI-015;103,95
101;10/10/2025;CLI-205;85,05
101;10/10/2025;CLI-132;94,50
102;10/10/2025;CLI-281;5,25
102;10/10/2025;CLI-110;5,25
102;10/10/2025;CLI-183;15,75
102;10/10/2025;CLI-034;31,50
101;10/10/2025;CLI-033;94,50
102;10/10/2025;CLI-079;10,50
102;10/10/2025;CLI-287;10,50
101;10/10/2025;CLI-247;94,50
101;10/10/2025;CLI-241;94,50
101;10/10/2025;CLI-287;94,50
101;10/10/2025;CLI-233;94,50
102;10/10/2025;CLI-255;5,25
102;10/10/2025;CLI-241;31,50
101;11/10/2025;CLI-114;85,05
101;11/10/2025;CLI-177;94,50
102;11/10/2025;CLI-232;31,50
102;11/10/2025;CLI-076;15,75
101;11/10/2025;CLI-093;94,50
102;11/10/2025;CLI-079;10,50
101;11/10/2025;CLI-243;103,95
102;11/10/2025;CLI-243;8,40
101;11/10/2025;CLI-032;94,50
102;11/10/2025;CLI-146;15,75
102;11/10/2025;CLI-161;5,25
102;11/10/2025;CLI-245;31,50
101;11/10/2025;CLI-286;103,95
101;11/10/2025;CLI-258;94,50
101;11/10/2025;CLI-289;103,95
101;11/10/2025;CLI-028;94,50
101;11/10/2025;CLI-096;103,95
101;11/10/2025;CLI-211;94,50
101;11/10/2025;CLI-026;94,50
101;11/10/2025;CLI-260;94,50
101;11/10/2025;CLI-148;94,50
101;11/10/2025;CLI-054;94,50
101;12/10/2025;CLI-038;85,05
102;12/10/2025;CLI-057;8,40
101;12/10/2025;CLI-278;85,05
101;12/10/2025;CLI-071;94,50
101;12/10/2025;CLI-076;94,50
101;12/10/2025;CLI-292;85,05
101;12/10/2025;CLI-220;94,50
102;12/10/2025;CLI-082;15,75
102;12/10/2025;CLI-264;8,40
101;12/10/2025;CLI-224;103,95
101;12/10/2025;CLI-213;94,50
101;13/10/2025;CLI-128;94,50
102;13/10/2025;CLI-074;10,50
102;13/10/2025;CLI-026;10,50
101;13/10/2025;CLI-291;103,95
102;13/10/2025;CLI-099;15,75
101;13/10/2025;CLI-272;85,05
101;13/10/2025;CLI-169;103,95
101;13/10/2025;CLI-019;94,50
101;13/10/2025;CLI-282;94,50
102;13/10/2025;CLI-245;5,25
101;13/10/2025;CLI-121;103,95
102;13/10/2025;CLI-026;8,40
102;13/10/2025;CLI-136;31,50
101;13/10/2025;CLI-252;94,50
101;13/10/2025;CLI-111;94,50
101;14/10/2025;CLI-123;94,50
102;14/10/2025;CLI-283;10,50
101;14/10/2025;CLI-200;103,95
102;14/10/2025;CLI-225;8,40
101;14/10/2025;CLI-043;94,50
101;14/10/2025;CLI-198;103,95
101;14/10/2025;CLI-149;94,50
101;14/10/2025;CLI-239;94,50
101;14/10/2025;CLI-037;94,50
101;14/10/2025;CLI-140;94,50
101;14/10/2025;CLI-189;94,50
101;14/10/2025;CLI-195;85,05
102;14/10/2025;CLI-135;31,50
101;14/10/2025;CLI-285;103,95
101;14/10/2025;CLI-254;94,50
101;14/10/2025;CLI-126;94,50
101;14/10/2025;CLI-277;85,05
102;14/10/2025;CLI-255;10,50
102;14/10/2025;CLI-106;15,75
101;14/10/2025;CLI-246;94,50
101;14/10/2025;CLI-232;103,95
101;14/10/2025;CLI-103;94,50
102;14/10/2025;CLI-143;31,50
101;14/10/2025;CLI-078;94,50
102;14/10/2025;CLI-104;15,75
102;14/10/2025;CLI-121;31,50
102;14/10/2025;CLI-127;10,50
101;15/10/2025;CLI-226;94,50
102;15/10/2025;CLI-026;31,50
101;15/10/2025;CLI-016;94,50
101;15/10/2025;CLI-245;94,50
102;15/10/2025;CLI-198;31,50
101;15/10/2025;CLI-268;103,95
101;15/10/2025;CLI-027;103,95
101;15/10/2025;CLI-229;85,05
102;15/10/2025;CLI-199;8,40
101;01/11/2025;CLI-270;103,95
102;01/11/2025;CLI-229;31,50
102;01/11/2025;CLI-155;31,50
102;01/11/2025;CLI-280;5,25
101;01/11/2025;CLI-207;103,95
101;01/11/2025;CLI-024;94,50
101;01/11/2025;CLI-149;94,50
101;01/11/2025;CLI-043;94,50
101;01/11/2025;CLI-253;94,50
101;01/11/2025;CLI-212;94,50
101;01/11/2025;CLI-296;94,50
101;01/11/2025;CLI-182;85,05
101;01/11/2025;CLI-287;103,95
101;01/11/2025;CLI-271;94,50
101;02/11/2025;CLI-038;94,50
101;02/11/2025;CLI-201;85,05
102;02/11/2025;CLI-226;5,25
101;02/11/2025;CLI-281;94,50
102;02/11/2025;CLI-254;15,75
101;02/11/2025;CLI-220;94,50
102;02/11/2025;CLI-074;8,40
101;02/11/2025;CLI-258;94,50
101;02/11/2025;CLI-247;94,50
101;02/11/2025;CLI-028;94,50
101;02/11/2025;CLI-005;85,05
101;02/11/2025;CLI-200;85,05
102;02/11/2025;CLI-081;15,75
102;02/11/2025;CLI-191;10,50
101;02/11/2025;CLI-037;94,50
102;02/11/2025;CLI-136;5,25
102;03/11/2025;CLI-099;15,75
101;03/11/2025;CLI-157;85,05
101;03/11/2025;CLI-030;103,95
102;03/11/2025;CLI-164;5,25
102;03/11/2025;CLI-287;8,40
102;03/11/2025;CLI-073;5,25
101;03/11/2025;CLI-294;85,05
101;03/11/2025;CLI-138;103,95
102;03/11/2025;CLI-043;10,50
101;03/11/2025;CLI-017;103,95
101;03/11/2025;CLI-025;94,50
101;03/11/2025;CLI-198;103,95
101;03/11/2025;CLI-062;94,50
102;03/11/2025;CLI-269;8,40
102;03/11/2025;CLI-148;31,50
101;03/11/2025;CLI-112;103,95
102;03/11/2025;CLI-263;8,40
101;03/11/2025;CLI-053;103,95
101;03/11/2025;CLI-164;103,95
101;03/11/2025;CLI-003;94,50
101;03/11/2025;CLI-042;94,50
102;03/11/2025;CLI-005;31,50
101;03/11/2025;CLI-280;85,05
102;04/11/2025;CLI-170;15,75
101;04/11/2025;CLI-168;94,50
102;04/11/2025;CLI-253;5,25
101;04/11/2025;CLI-191;94,50
101;04/11/2025;CLI-260;103,95
101;04/11/2025;CLI-104;94,50
101;04/11/2025;CLI-261;103,95
102;04/11/2025;CLI-038;15,75
101;04/11/2025;CLI-238;94,50
101;04/11/2025;CLI-213;94,50
101;04/11/2025;CLI-230;94,50
101;04/11/2025;CLI-272;94,50
102;04/11/2025;CLI-245;10,50
102;04/11/2025;CLI-161;5,25
102;04/11/2025;CLI-123;15,75
101;04/11/2025;CLI-227;94,50
101;04/11/2025;CLI-215;103,95
101;04/11/2025;CLI-114;94,50
101;04/11/2025;CLI-148;94,50
102;04/11/2025;CLI-275;31,50
101;05/11/2025;CLI-132;94,50
101;05/11/2025;CLI-211;103,95
101;05/11/2025;CLI-094;103,95
101;05/11/2025;CLI-110;94,50
101;05/11/2025;CLI-245;94,50
101;05/11/2025;CLI-196;85,05
101;05/11/2025;CLI-126;85,05
101;05/11/2025;CLI-019;94,50
101;05/11/2025;CLI-131;94,50
101;05/11/2025;CLI-136;103,95
102;05/11/2025;CLI-003;31,50
102;05/11/2025;CLI-261;10,50
101;05/11/2025;CLI-295;85,05
101;05/11/2025;CLI-264;85,05
102;05/11/2025;CLI-244;15,75
101;06/11/2025;CLI-254;103,95
102;06/11/2025;CLI-016;8,40
101;06/11/2025;CLI-035;94,50
102;06/11/2025;CLI-161;5,25
102;06/11/2025;CLI-016;31,50
101;06/11/2025;CLI-235;94,50
101;06/11/2025;CLI-282;94,50
101;06/11/2025;CLI-054;103,95
101;06/11/2025;CLI-265;94,50
101;06/11/2025;CLI-224;103,95
102;06/11/2025;CLI-230;31,50
102;06/11/2025;CLI-229;8,40
101;06/11/2025;CLI-099;94,50
102;06/11/2025;CLI-131;31,50
101;06/11/2025;CLI-064;94,50
102;06/11/2025;CLI-199;10,50
101;06/11/2025;CLI-237;85,05
101;06/11/2025;CLI-093;103,95
102;06/11/2025;CLI-079;5,25
102;06/11/2025;CLI-131;3156,28
101;06/11/2025;CLI-166;85,05
101;06/11/2025;CLI-289;103,95
101;06/11/2025;CLI-106;85,05
101;07/11/2025;CLI-263;94,50
101;07/11/2025;CLI-125;103,95
101;07/11/2025;CLI-111;94,50
101;07/11/2025;CLI-092;94,50
101;07/11/2025;CLI-007;94,50
102;07/11/2025;CLI-294;15,75
101;07/11/2025;CLI-284;85,05
102;07/11/2025;CLI-214;5,25
101;07/11/2025;CLI-015;94,50
101;07/11/2025;CLI-123;94,50
101;07/11/2025;CLI-268;94,50
102;07/11/2025;CLI-073;15,75
102;07/11/2025;CLI-274;15,75
101;07/11/2025;CLI-177;94,50
101;07/11/2025;CLI-183;94,50
102;07/11/2025;CLI-074;31,50
101;08/11/2025;CLI-256;103,95
101;08/11/2025;CLI-189;103,95
101;08/11/2025;CLI-232;85,05
101;08/11/2025;CLI-078;94,50
101;08/11/2025;CLI-079;94,50
102;08/11/2025;CLI-081;8,40
101;08/11/2025;CLI-161;85,05
101;08/11/2025;CLI-240;85,05
102;08/11/2025;CLI-269;5,25
102;08/11/2025;CLI-234;5,25
101;08/11/2025;CLI-071;85,05
101;08/11/2025;CLI-121;94,50
102;08/11/2025;CLI-220;31,50
102;08/11/2025;CLI-106;15,75
101;08/11/2025;CLI-234;94,50
101;08/11/2025;CLI-070;103,95
101;08/11/2025;CLI-293;94,50
101;09/11/2025;CLI-026;94,50
101;09/11/2025;CLI-290;94,50
101;09/11/2025;CLI-223;94,50
102;09/11/2025;CLI-223;31,50
101;09/11/2025;CLI-252;94,50
101;09/11/2025;CLI-241;103,95
101;09/11/2025;CLI-127;94,50
102;09/11/2025;CLI-070;10,50
101;09/11/2025;CLI-020;94,50
102;09/11/2025;CLI-070;31,50
101;09/11/2025;CLI-032;94,50
101;09/11/2025;CLI-267;94,50
102;09/11/2025;CLI-024;5,25
102;09/11/2025;CLI-092;31,50
102;09/11/2025;CLI-017;15,75
101;09/11/2025;CLI-255;85,05
101;09/11/2025;CLI-011;94,50
101;09/11/2025;CLI-027;94,50
101;09/11/2025;CLI-151;94,50
101;09/11/2025;CLI-225;103,95
101;09/11/2025;CLI-279;103,95
101;09/11/2025;CLI-299;94,50
102;09/11/2025;CLI-273;8,40
101;09/11/2025;CLI-303;94,50
101;09/11/2025;CLI-251;94,50
102;09/11/2025;CLI-301;31,50
102;09/11/2025;CLI-266;5,25
102;10/11/2025;CLI-275;15,75
101;10/11/2025;CLI-283;94,50
102;10/11/2025;CLI-141;15,75
102;10/11/2025;CLI-026;5,25
101;10/11/2025;CLI-243;103,95
102;10/11/2025;CLI-081;15,75
101;10/11/2025;CLI-146;85,05
101;10/11/2025;CLI-199;94,50
101;10/11/2025;CLI-059;94,50
101;10/11/2025;CLI-300;94,50
101;10/11/2025;CLI-274;85,05
101;10/11/2025;CLI-304;103,95
101;10/11/2025;CLI-288;94,50
102;10/11/2025;CLI-206;5,25
102;11/11/2025;CLI-227;10,50
102;11/11/2025;CLI-121;5,25
102;11/11/2025;CLI-140;31,50
101;11/11/2025;CLI-302;94,50
101;11/11/2025;CLI-266;94,50
101;11/11/2025;CLI-039;85,05
101;11/11/2025;CLI-073;85,05
101;11/11/2025;CLI-285;94,50
102;11/11/2025;CLI-251;10,50
101;11/11/2025;CLI-206;94,50
101;11/11/2025;CLI-097;94,50
101;11/11/2025;CLI-155;103,95
101;11/11/2025;CLI-269;94,50
102;11/11/2025;CLI-106;5,25
102;11/11/2025;CLI-006;15,75
102;11/11/2025;CLI-019;5,25
102;12/11/2025;CLI-189;10,50
101;12/11/2025;CLI-180;94,50
102;12/11/2025;CLI-273;8,40
101;12/11/2025;CLI-135;94,50
102;12/11/2025;CLI-254;5,25
102;12/11/2025;CLI-070;10,50
101;12/11/2025;CLI-297;94,50
101;12/11/2025;CLI-075;85,05
101;12/11/2025;CLI-246;94,50
102;12/11/2025;CLI-111;31,50
101;12/11/2025;CLI-169;103,95
101;12/11/2025;CLI-154;85,05
101;12/11/2025;CLI-298;94,50
101;13/11/2025;CLI-244;103,95
101;13/11/2025;CLI-239;103,95
101;13/11/2025;CLI-292;103,95
101;13/11/2025;CLI-033;94,50
102;13/11/2025;CLI-073;31,50
102;13/11/2025;CLI-054;10,50
101;13/11/2025;CLI-081;94,50
101;13/11/2025;CLI-128;94,50
102;13/11/2025;CLI-229;15,75
101;13/11/2025;CLI-170;94,50
102;13/11/2025;CLI-283;31,50
101;13/11/2025;CLI-140;94,50
101;13/11/2025;CLI-217;94,50
101;13/11/2025;CLI-273;103,95
101;13/11/2025;CLI-122;94,50
101;13/11/2025;CLI-145;94,50
101;13/11/2025;CLI-057;103,95
102;13/11/2025;CLI-223;5,25
102;13/11/2025;CLI-057;31,50
101;13/11/2025;CLI-218;94,50
101;14/11/2025;CLI-076;94,50
101;14/11/2025;CLI-286;94,50
102;14/11/2025;CLI-288;31,50
101;14/11/2025;CLI-116;103,95
102;14/11/2025;CLI-011;10,50
102;14/11/2025;CLI-295;5,25
101;14/11/2025;CLI-275;94,50
101;14/11/2025;CLI-082;103,95
101;14/11/2025;CLI-096;103,95
102;14/11/2025;CLI-019;15,75
102;14/11/2025;CLI-128;15,75
101;14/11/2025;CLI-210;103,95
102;14/11/2025;CLI-005;31,50
102;15/11/2025;CLI-093;15,75
102;15/11/2025;CLI-297;5,25
102;15/11/2025;CLI-168;8,40
101;15/11/2025;CLI-278;94,50
101;15/11/2025;CLI-195;94,50
101;15/11/2025;CLI-229;94,50
101;15/11/2025;CLI-074;94,50
101;15/11/2025;CLI-226;85,05
101;15/11/2025;CLI-084;103,95
101;15/11/2025;CLI-141;103,95
101;15/11/2025;CLI-006;94,50
101;15/11/2025;CLI-203;94,50
102;15/11/2025;CLI-071;31,50
102;15/11/2025;CLI-157;10,50
102;15/11/2025;CLI-265;5,25
101;01/12/2025;CLI-307;94,50
101;01/12/2025;CLI-247;94,50
101;01/12/2025;CLI-267;94,50
101;01/12/2025;CLI-143;103,95
101;01/12/2025;CLI-291;85,05
101;01/12/2025;CLI-282;94,50
101;01/12/2025;CLI-168;103,95
101;01/12/2025;CLI-132;103,95
102;01/12/2025;CLI-289;15,75
101;01/12/2025;CLI-271;94,50
101;01/12/2025;CLI-272;103,95
101;01/12/2025;CLI-253;85,05
102;01/12/2025;CLI-288;15,75
101;01/12/2025;CLI-104;85,05
102;01/12/2025;CLI-125;5,25
102;01/12/2025;CLI-168;8,40
101;01/12/2025;CLI-079;85,05
101;01/12/2025;CLI-074;94,50
101;01/12/2025;CLI-274;85,05
101;01/12/2025;CLI-081;94,50
101;02/12/2025;CLI-304;94,50
102;02/12/2025;CLI-071;8,40
102;02/12/2025;CLI-246;31,50
101;02/12/2025;CLI-280;85,05
102;02/12/2025;CLI-076;10,50
101;02/12/2025;CLI-191;94,50
101;02/12/2025;CLI-275;94,50
101;02/12/2025;CLI-285;103,95
102;02/12/2025;CLI-256;31,50
102;02/12/2025;CLI-263;8,40
102;02/12/2025;CLI-281;5,25
101;02/12/2025;CLI-224;94,50
102;02/12/2025;CLI-300;15,75
101;02/12/2025;CLI-215;94,50
101;02/12/2025;CLI-177;103,95
102;02/12/2025;CLI-287;10,50
102;03/12/2025;CLI-145;8,40
101;03/12/2025;CLI-258;94,50
101;03/12/2025;CLI-053;85,05
102;03/12/2025;CLI-132;8,40
101;03/12/2025;CLI-094;94,50
101;03/12/2025;CLI-210;94,50
102;03/12/2025;CLI-149;31,50
102;03/12/2025;CLI-232;8,40
101;03/12/2025;CLI-264;85,05
102;03/12/2025;CLI-128;10,50
101;03/12/2025;CLI-296;94,50
101;03/12/2025;CLI-082;103,95
101;03/12/2025;CLI-183;85,05
101;03/12/2025;CLI-076;85,05
102;03/12/2025;CLI-037;8,40
101;03/12/2025;CLI-099;94,50
102;03/12/2025;CLI-042;10,50
102;03/12/2025;CLI-007;8,40
102;04/12/2025;CLI-292;10,50
101;04/12/2025;CLI-201;94,50
102;04/12/2025;CLI-136;8,40
102;04/12/2025;CLI-290;10,50
101;04/12/2025;CLI-263;85,05
101;04/12/2025;CLI-021;103,95
102;04/12/2025;CLI-180;15,75
101;04/12/2025;CLI-303;85,05
101;04/12/2025;CLI-020;94,50
101;04/12/2025;CLI-295;94,50
101;04/12/2025;CLI-237;94,50
101;05/12/2025;CLI-214;94,50
101;05/12/2025;CLI-112;94,50
101;05/12/2025;CLI-126;94,50
102;05/12/2025;CLI-252;5,25
101;05/12/2025;CLI-114;94,50
101;05/12/2025;CLI-110;103,95
102;05/12/2025;CLI-201;10,50
101;05/12/2025;CLI-227;94,50
101;05/12/2025;CLI-154;85,05
101;05/12/2025;CLI-015;103,95
101;05/12/2025;CLI-043;94,50
101;05/12/2025;CLI-229;94,50
101;05/12/2025;CLI-207;94,50
101;05/12/2025;CLI-289;85,05
101;05/12/2025;CLI-218;103,95
101;05/12/2025;CLI-003;85,05
102;05/12/2025;CLI-280;10,50
101;05/12/2025;CLI-111;85,05
101;05/12/2025;CLI-127;103,95
102;05/12/2025;CLI-106;10,50
102;05/12/2025;CLI-253;31,50
101;05/12/2025;CLI-266;103,95
102;05/12/2025;CLI-235;5,25
101;06/12/2025;CLI-125;85,05
101;06/12/2025;CLI-251;94,50
101;06/12/2025;CLI-299;94,50
101;06/12/2025;CLI-011;94,50
101;06/12/2025;CLI-225;94,50
101;06/12/2025;CLI-131;103,95
101;06/12/2025;CLI-075;94,50
101;06/12/2025;CLI-030;85,05
102;06/12/2025;CLI-271;15,75
101;06/12/2025;CLI-195;85,05
101;06/12/2025;CLI-278;85,05
101;06/12/2025;CLI-287;94,50
101;06/12/2025;CLI-070;94,50
101;07/12/2025;CLI-138;103,95
102;07/12/2025;CLI-155;10,50
101;07/12/2025;CLI-122;94,50
101;07/12/2025;CLI-092;94,50
101;07/12/2025;CLI-033;94,50
101;07/12/2025;CLI-189;85,05
102;07/12/2025;CLI-245;8,40
102;07/12/2025;CLI-042;10,50
101;07/12/2025;CLI-244;94,50
102;07/12/2025;CLI-303;5,25
101;07/12/2025;CLI-233;94,50
101;07/12/2025;CLI-084;85,05
101;07/12/2025;CLI-273;94,50
101;07/12/2025;CLI-261;94,50
102;07/12/2025;CLI-309;31,50
101;07/12/2025;CLI-093;94,50
101;07/12/2025;CLI-241;94,50
101;07/12/2025;CLI-306;85,05
101;07/12/2025;CLI-268;94,50
102;07/12/2025;CLI-135;31,50
101;08/12/2025;CLI-182;94,50
102;08/12/2025;CLI-227;8,40
101;08/12/2025;CLI-007;103,95
102;08/12/2025;CLI-266;10,50
101;08/12/2025;CLI-290;94,50
102;08/12/2025;CLI-280;8,40
101;08/12/2025;CLI-123;94,50
102;08/12/2025;CLI-215;5,25
101;08/12/2025;CLI-019;94,50
101;08/12/2025;CLI-235;94,50
101;08/12/2025;CLI-265;94,50
101;08/12/2025;CLI-238;103,95
102;08/12/2025;CLI-252;15,75
101;08/12/2025;CLI-252;94,50
102;08/12/2025;CLI-168;5,25
102;08/12/2025;CLI-057;10,50
102;08/12/2025;CLI-310;8,40
101;08/12/2025;CLI-239;94,50
101;08/12/2025;CLI-311;94,50
101;08/12/2025;CLI-161;94,50
102;09/12/2025;CLI-116;15,75
102;09/12/2025;CLI-274;10,50
102;09/12/2025;CLI-247;5,25
102;09/12/2025;CLI-148;15,75
102;09/12/2025;CLI-164;8,40
101;09/12/2025;CLI-297;94,50
101;09/12/2025;CLI-232;103,95
101;09/12/2025;CLI-039;94,50
102;09/12/2025;CLI-121;31,50
101;09/12/2025;CLI-198;85,05
101;09/12/2025;CLI-064;94,50
101;09/12/2025;CLI-037;94,50
101;09/12/2025;CLI-200;94,50
102;09/12/2025;CLI-278;5,25
101;09/12/2025;CLI-305;94,50
101;09/12/2025;CLI-140;94,50
101;09/12/2025;CLI-211;94,50
101;10/12/2025;CLI-279;94,50
101;10/12/2025;CLI-281;94,50
102;10/12/2025;CLI-261;8,40
101;10/12/2025;CLI-157;94,50
102;10/12/2025;CLI-256;10,50
102;10/12/2025;CLI-019;10,50
101;10/12/2025;CLI-073;85,05
101;10/12/2025;CLI-283;94,50
102;10/12/2025;CLI-007;15,75
102;10/12/2025;CLI-059;10,50
102;11/12/2025;CLI-307;15,75
101;11/12/2025;CLI-016;85,05
101;11/12/2025;CLI-121;94,50
102;11/12/2025;CLI-296;8,40
102;11/12/2025;CLI-285;15,75
102;11/12/2025;CLI-043;5,25
101;11/12/2025;CLI-038;94,50
101;11/12/2025;CLI-155;85,05
101;11/12/2025;CLI-240;103,95
101;11/12/2025;CLI-245;94,50
102;11/12/2025;CLI-311;8,40
101;11/12/2025;CLI-286;103,95
101;11/12/2025;CLI-151;94,50
102;11/12/2025;CLI-305;5,25
102;11/12/2025;CLI-182;10,50
101;11/12/2025;CLI-292;94,50
102;11/12/2025;CLI-122;15,75
101;11/12/2025;CLI-223;85,05
101;11/12/2025;CLI-254;94,50
101;11/12/2025;CLI-169;94,50
101;12/12/2025;CLI-062;94,50
101;12/12/2025;CLI-017;94,50
101;12/12/2025;CLI-042;94,50
101;12/12/2025;CLI-057;94,50
102;12/12/2025;CLI-135;5,25
102;12/12/2025;CLI-234;15,75
102;12/12/2025;CLI-267;15,75
101;12/12/2025;CLI-256;94,50
102;12/12/2025;CLI-299;5,25
102;12/12/2025;CLI-214;8,40
101;12/12/2025;CLI-300;94,50
101;12/12/2025;CLI-196;103,95
